period,time_order,team_abbrev,flag_type,player_name,description,flag_details
2,1142.0,DAL,lineup_size_deviation,,MISS Sheppard 13' Pullup Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Christie"
2,1142.0,HOU,lineup_size_deviation,,MISS Sheppard 13' Pullup Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Ja. Green FOR Eason"
2,1144.0,DAL,action_by_non_lineup_player,Anthony Davis,Player Anthony Davis had action but not in lineup: Davis REBOUND (Off:2 Def:9),Player Anthony Davis had action but not in lineup: Davis REBOUND (Off:2 Def:9)
2,1144.0,DAL,lineup_size_deviation,,Davis REBOUND (Off:2 Def:9),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Christie"
2,1144.0,HOU,lineup_size_deviation,,Davis REBOUND (Off:2 Def:9),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Ja. Green FOR Eason"
2,1151.0,DAL,action_by_non_lineup_player,Anthony Davis,Player Anthony Davis had action but not in lineup: Davis Alley Oop Dunk (18 PTS) (Irving 1 AST),Player Anthony Davis had action but not in lineup: Davis Alley Oop Dunk (18 PTS) (Irving 1 AST)
2,1151.0,DAL,lineup_size_deviation,,Davis Alley Oop Dunk (18 PTS) (Irving 1 AST),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Christie"
2,1151.0,HOU,lineup_size_deviation,,Davis Alley Oop Dunk (18 PTS) (Irving 1 AST),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Ja. Green FOR Eason"
2,1153.0,DAL,lineup_size_deviation,,Rockets Timeout: Regular (Reg.3 Short 0),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Christie"
2,1153.0,HOU,lineup_size_deviation,,Rockets Timeout: Regular (Reg.3 Short 0),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Ja. Green FOR Eason"
2,1153.0,DAL,sub_out_player_not_in_lineup,Naji Marshall,Attempted to sub out Naji Marshall who is not in lineup,Attempted to sub out Naji Marshall who is not in lineup
2,1153.0,DAL,sub_in_player_already_in_lineup,P.J. Washington,Attempted to sub in P.J. Washington who is already in lineup,Attempted to sub in P.J. Washington who is already in lineup
2,1153.0,DAL,lineup_size_deviation,,SUB: Marshall FOR Washington,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Marshall FOR Washington"
2,1153.0,HOU,lineup_size_deviation,,SUB: Marshall FOR Washington,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Ja. Green FOR Eason"
2,1153.0,DAL,sub_out_player_not_in_lineup,Dante Exum,Attempted to sub out Dante Exum who is not in lineup,Attempted to sub out Dante Exum who is not in lineup
2,1153.0,DAL,sub_in_player_already_in_lineup,Klay Thompson,Attempted to sub in Klay Thompson who is already in lineup,Attempted to sub in Klay Thompson who is already in lineup
2,1153.0,DAL,lineup_size_deviation,,SUB: Exum FOR Thompson,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1153.0,HOU,lineup_size_deviation,,SUB: Exum FOR Thompson,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Ja. Green FOR Eason"
2,1153.0,DAL,lineup_size_deviation,,SUB: Eason FOR Sheppard,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1153.0,HOU,lineup_size_deviation,,SUB: Eason FOR Sheppard,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1169.0,HOU,action_by_non_lineup_player,Dillon Brooks,Player Dillon Brooks had action but not in lineup: MISS Brooks 27' 3PT Jump Shot,Player Dillon Brooks had action but not in lineup: MISS Brooks 27' 3PT Jump Shot
2,1169.0,DAL,lineup_size_deviation,,MISS Brooks 27' 3PT Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1169.0,HOU,lineup_size_deviation,,MISS Brooks 27' 3PT Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1171.0,DAL,action_by_non_lineup_player,Anthony Davis,Player Anthony Davis had action but not in lineup: Davis REBOUND (Off:2 Def:10),Player Anthony Davis had action but not in lineup: Davis REBOUND (Off:2 Def:10)
2,1171.0,DAL,lineup_size_deviation,,Davis REBOUND (Off:2 Def:10),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1171.0,HOU,lineup_size_deviation,,Davis REBOUND (Off:2 Def:10),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1181.0,HOU,action_by_non_lineup_player,Dillon Brooks,Player Dillon Brooks had action but not in lineup: Brooks S.FOUL (P2.T3) (J.Schroeder),Player Dillon Brooks had action but not in lineup: Brooks S.FOUL (P2.T3) (J.Schroeder)
2,1181.0,DAL,lineup_size_deviation,,Brooks S.FOUL (P2.T3) (J.Schroeder),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1181.0,HOU,lineup_size_deviation,,Brooks S.FOUL (P2.T3) (J.Schroeder),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1181.0,DAL,lineup_size_deviation,,MISS Davis Free Throw 1 of 2,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1181.0,HOU,lineup_size_deviation,,MISS Davis Free Throw 1 of 2,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1181.0,DAL,lineup_size_deviation,,MAVERICKS Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1181.0,HOU,lineup_size_deviation,,MAVERICKS Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1181.0,DAL,lineup_size_deviation,,Davis Free Throw 2 of 2 (19 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1181.0,HOU,lineup_size_deviation,,Davis Free Throw 2 of 2 (19 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1197.0,HOU,action_by_non_lineup_player,Tari Eason,Player Tari Eason had action but not in lineup: Eason 21' Pullup Jump Shot (4 PTS) (Sengun 2 AST),Player Tari Eason had action but not in lineup: Eason 21' Pullup Jump Shot (4 PTS) (Sengun 2 AST)
2,1197.0,DAL,lineup_size_deviation,,Eason 21' Pullup Jump Shot (4 PTS) (Sengun 2 AST),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1197.0,HOU,lineup_size_deviation,,Eason 21' Pullup Jump Shot (4 PTS) (Sengun 2 AST),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1219.0,DAL,action_by_non_lineup_player,Anthony Davis,Player Anthony Davis had action but not in lineup: MISS Davis 1' Alley Oop Layup,Player Anthony Davis had action but not in lineup: MISS Davis 1' Alley Oop Layup
2,1219.0,DAL,lineup_size_deviation,,MISS Davis 1' Alley Oop Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1219.0,HOU,lineup_size_deviation,,MISS Davis 1' Alley Oop Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1221.0,HOU,action_by_non_lineup_player,Alperen Sengun,Player Alperen Sengun had action but not in lineup: Sengun REBOUND (Off:1 Def:3),Player Alperen Sengun had action but not in lineup: Sengun REBOUND (Off:1 Def:3)
2,1221.0,DAL,lineup_size_deviation,,Sengun REBOUND (Off:1 Def:3),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1221.0,HOU,lineup_size_deviation,,Sengun REBOUND (Off:1 Def:3),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1225.0,HOU,action_by_non_lineup_player,Jalen Green,Player Jalen Green had action but not in lineup: Ja. Green 2' Running Layup (10 PTS),Player Jalen Green had action but not in lineup: Ja. Green 2' Running Layup (10 PTS)
2,1225.0,DAL,lineup_size_deviation,,Ja. Green 2' Running Layup (10 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1225.0,HOU,lineup_size_deviation,,Ja. Green 2' Running Layup (10 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1238.0,DAL,action_by_non_lineup_player,Dante Exum,Player Dante Exum had action but not in lineup: MISS Exum 3PT Jump Shot,Player Dante Exum had action but not in lineup: MISS Exum 3PT Jump Shot
2,1238.0,DAL,lineup_size_deviation,,MISS Exum 3PT Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1238.0,HOU,lineup_size_deviation,,MISS Exum 3PT Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1241.0,HOU,action_by_non_lineup_player,Jalen Green,Player Jalen Green had action but not in lineup: Ja. Green REBOUND (Off:0 Def:1),Player Jalen Green had action but not in lineup: Ja. Green REBOUND (Off:0 Def:1)
2,1241.0,DAL,lineup_size_deviation,,Ja. Green REBOUND (Off:0 Def:1),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1241.0,HOU,lineup_size_deviation,,Ja. Green REBOUND (Off:0 Def:1),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1251.0,HOU,action_by_non_lineup_player,Jalen Green,Player Jalen Green had action but not in lineup: Ja. Green 26' 3PT Pullup Jump Shot (13 PTS),Player Jalen Green had action but not in lineup: Ja. Green 26' 3PT Pullup Jump Shot (13 PTS)
2,1251.0,DAL,lineup_size_deviation,,Ja. Green 26' 3PT Pullup Jump Shot (13 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1251.0,HOU,lineup_size_deviation,,Ja. Green 26' 3PT Pullup Jump Shot (13 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1265.0,DAL,action_by_non_lineup_player,Kyrie Irving,Player Kyrie Irving had action but not in lineup: MISS Irving 5' Driving Layup,Player Kyrie Irving had action but not in lineup: MISS Irving 5' Driving Layup
2,1265.0,DAL,lineup_size_deviation,,MISS Irving 5' Driving Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1265.0,HOU,lineup_size_deviation,,MISS Irving 5' Driving Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1266.0,DAL,action_by_non_lineup_player,Anthony Davis,Player Anthony Davis had action but not in lineup: Davis REBOUND (Off:3 Def:10),Player Anthony Davis had action but not in lineup: Davis REBOUND (Off:3 Def:10)
2,1266.0,DAL,lineup_size_deviation,,Davis REBOUND (Off:3 Def:10),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1266.0,HOU,lineup_size_deviation,,Davis REBOUND (Off:3 Def:10),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1266.0,HOU,action_by_non_lineup_player,Alperen Sengun,Player Alperen Sengun had action but not in lineup: Sengun S.FOUL (P2.T4) (P.Ransom),Player Alperen Sengun had action but not in lineup: Sengun S.FOUL (P2.T4) (P.Ransom)
2,1266.0,DAL,lineup_size_deviation,,Sengun S.FOUL (P2.T4) (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1266.0,HOU,lineup_size_deviation,,Sengun S.FOUL (P2.T4) (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1266.0,DAL,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1266.0,HOU,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1266.0,DAL,lineup_size_deviation,,Davis Free Throw 1 of 2 (20 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Spencer Dinwiddie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Thompson"
2,1266.0,HOU,lineup_size_deviation,,Davis Free Throw 1 of 2 (20 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1266.0,DAL,lineup_size_deviation,,SUB: Washington FOR Dinwiddie,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Washington FOR Dinwiddie"
2,1266.0,HOU,lineup_size_deviation,,SUB: Washington FOR Dinwiddie,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
2,1266.0,DAL,lineup_size_deviation,,Davis Free Throw 2 of 2 (21 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Anthony Davis', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Washington FOR Dinwiddie"
2,1266.0,HOU,lineup_size_deviation,,Davis Free Throw 2 of 2 (21 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Sheppard"
